id_dokument,id_obdobi,cislo,typ,nazev,predkladatel,ct,id_x,end
10355,171,4894,13,,,642.0,6191.0,2016-09-13 09:37:43
10363,171,4902,13,,,723.0,6209.0,2016-09-13 13:12:41
10364,171,4903,13,,,723.0,4.0,2016-09-13 13:16:23
10365,171,4904,13,,,723.0,6209.0,2016-09-13 13:16:40
10366,171,4905,13,,,706.0,4.0,2016-09-13 13:17:40
10368,171,4907,13,,,723.0,6209.0,2016-09-13 13:20:29
10369,171,4908,13,,,723.0,6209.0,2016-09-13 13:24:32
10370,171,4909,13,,,706.0,5844.0,2016-09-13 13:33:40
10373,171,4912,13,,,706.0,5975.0,2016-09-13 13:54:07
10374,171,4913,13,,,706.0,6161.0,2016-09-13 14:02:05
10375,171,4914,13,,,706.0,6161.0,2016-09-13 14:02:53
10376,171,4915,13,,,706.0,6002.0,2016-09-13 14:04:49
10377,171,4916,13,,,706.0,5290.0,2016-09-13 14:08:43
10378,171,4917,13,,,379.0,6232.0,2016-09-13 14:11:08
10379,171,4918,13,,,706.0,6007.0,2016-09-13 14:11:45
10380,171,4919,13,,,379.0,6221.0,2016-09-13 14:14:26
10382,171,4921,13,,,642.0,6149.0,2016-09-13 15:15:36
10383,171,4922,13,,,706.0,6186.0,2016-09-13 16:18:50
10384,171,4923,13,,,706.0,6186.0,2016-09-13 16:20:09
10386,171,4925,13,,,706.0,5975.0,2016-09-14 10:16:33
10389,171,4928,13,,,839.0,6144.0,2016-09-13 19:57:45
10390,171,4929,13,,,724.0,6181.0,2016-09-14 08:27:33
10391,171,4930,13,,,699.0,6217.0,2016-09-14 09:06:21
10392,171,4931,13,,,712.0,6217.0,2016-09-14 09:06:22
10393,171,4932,13,,,839.0,6217.0,2016-09-14 09:06:23
10394,171,4933,13,,,839.0,6217.0,2016-09-14 09:06:23
10395,171,4934,13,,,712.0,5313.0,2016-09-14 09:07:34
10396,171,4935,13,,,699.0,6178.0,2016-09-14 09:28:00
10397,171,4936,13,,,699.0,6178.0,2016-09-14 09:30:20
10399,171,4938,13,,,839.0,6217.0,2016-09-14 10:08:22
10401,171,4940,13,,,699.0,6232.0,2016-09-14 12:45:35
10402,171,4941,13,,,839.0,6217.0,2016-09-14 16:38:22
10404,171,4943,13,,,642.0,6221.0,2016-09-16 09:25:47
10405,171,4944,13,,,642.0,5909.0,2016-09-16 09:36:07
10407,171,4946,13,,,724.0,6137.0,2016-09-16 10:14:08
10408,171,4947,13,,,642.0,6221.0,2016-09-16 11:06:29
10420,171,4959,13,,,724.0,6137.0,2016-09-19 16:33:51
10421,171,4960,13,,,724.0,5914.0,2016-09-20 12:40:22
10422,171,4961,13,,,724.0,6235.0,2016-09-20 14:34:11
10424,171,4963,13,,,724.0,6137.0,2016-09-20 16:26:47
10425,171,4964,13,,,724.0,6158.0,2016-09-21 07:28:51
10426,171,4965,13,,,724.0,6158.0,2016-09-21 07:46:07
10466,171,5005,12,Střednědobý výhled státního rozpočtu České republiky na léta 2018 a 2019,Vlada CR,,,2016-09-29 17:40:19
10469,171,5008,13,,,880.0,5917.0,2016-10-02 10:18:22
10470,171,5009,13,,,828.0,5940.0,2016-10-03 14:01:23
10475,171,5014,13,,,495.0,6168.0,2016-10-05 08:47:46
10507,171,5046,13,,,828.0,6178.0,2016-10-07 09:28:54
10511,171,5050,13,,,732.0,5979.0,2016-10-11 16:24:01
10515,171,5054,13,,,724.0,5914.0,2016-10-13 08:15:23
10516,171,5055,13,,,724.0,5914.0,2016-10-13 10:17:22
10520,171,5059,13,,,828.0,6165.0,2016-10-13 13:01:22
10521,171,5060,13,,,828.0,5934.0,2016-10-13 14:03:42
10522,171,5061,13,,,828.0,5934.0,2016-10-13 14:04:00
10523,171,5062,13,,,828.0,5934.0,2016-10-13 14:04:19
10524,171,5063,13,,,828.0,5934.0,2016-10-13 14:04:39
10530,171,5069,13,,,785.0,6183.0,2016-10-17 11:17:28
10534,171,5073,13,,,841.0,6212.0,2016-10-17 12:07:47
10535,171,5074,13,,,785.0,5513.0,2016-10-17 13:35:53
10537,171,5076,13,,,880.0,5975.0,2016-10-17 15:06:27
10538,171,5077,13,,,874.0,5955.0,2016-10-17 15:04:23
10539,171,5078,13,,,874.0,5955.0,2016-10-17 15:04:24
10549,171,5088,13,,,927.0,6158.0,2016-10-18 09:45:58
10550,171,5089,13,,,821.0,6225.0,2016-10-18 11:42:21
10551,171,5090,13,,,880.0,6225.0,2016-10-18 11:42:23
10555,171,5094,13,,,379.0,6221.0,2016-10-18 14:17:52
10556,171,5095,13,,,785.0,6165.0,2016-10-18 14:26:22
10558,171,5097,13,,,828.0,4.0,2016-10-18 15:17:00
10559,171,5098,13,,,828.0,4.0,2016-10-18 15:17:50
10560,171,5099,13,,,785.0,6168.0,2016-10-18 15:20:45
10562,171,5101,13,,,249.0,6212.0,2016-10-18 17:50:38
10563,171,5102,13,,,699.0,6165.0,2016-10-18 17:52:22
10585,171,5124,13,,,927.0,6192.0,2016-10-23 13:50:53
10586,171,5125,13,,,927.0,6192.0,2016-10-23 14:06:42
10587,171,5126,13,,,927.0,6192.0,2016-10-23 19:58:26
10588,171,5127,13,,,927.0,6192.0,2016-10-23 19:59:50
10590,171,5129,13,,,683.0,6211.0,2016-10-24 21:13:15
10591,171,5130,13,,,683.0,6211.0,2016-10-24 21:13:40
10592,171,5131,13,,,828.0,5279.0,2016-10-25 10:44:54
10593,171,5132,13,,,828.0,6232.0,2016-10-25 14:27:11
10594,171,5133,13,,,828.0,6279.0,2016-10-25 14:43:28
10595,171,5134,13,,,683.0,5513.0,2016-10-25 15:24:22
10599,171,5138,13,,,747.0,6210.0,2016-10-25 16:29:32
10618,171,5157,13,,,880.0,6225.0,2016-11-02 10:01:24
10624,171,5163,13,,,880.0,6225.0,2016-11-03 09:03:22
10625,171,5164,13,,,880.0,6225.0,2016-11-03 09:03:22
10634,171,5173,12,Stanovení výše odměn členům kontrolní rady Grantové agentury ČR,Výbor pro vědu vzdělání kulturu mládež a tělovýchovu,0.0,1129.0,2016-11-04 10:23:34
10638,171,5177,13,,,724.0,5990.0,2016-11-04 13:07:26
10639,171,5178,13,,,724.0,5279.0,2016-11-07 09:57:07
10649,171,5188,13,,,868.0,6196.0,2016-11-07 14:30:34
10652,171,5191,13,,,903.0,6158.0,2016-11-08 10:00:47
10653,171,5192,13,,,903.0,6158.0,2016-11-08 10:05:59
10654,171,5193,13,,,724.0,6211.0,2016-11-08 10:18:53
10655,171,5194,13,,,724.0,6211.0,2016-11-08 10:19:59
10656,171,5195,13,,,724.0,6211.0,2016-11-08 10:22:52
10657,171,5196,13,,,724.0,467.0,2016-11-08 11:01:38
10659,171,5198,13,,,930.0,5402.0,2016-11-08 11:23:31
10660,171,5199,13,,,249.0,6212.0,2016-11-08 11:45:52
10661,171,5200,13,,,841.0,6212.0,2016-11-08 11:46:43
10663,171,5202,13,,,724.0,5313.0,2016-11-08 13:30:30
10664,171,5203,13,,,724.0,5310.0,2016-11-08 13:40:33
10665,171,5204,13,,,378.0,5310.0,2016-11-08 14:02:08
10666,171,5205,13,,,724.0,6137.0,2016-11-08 14:18:04
10667,171,5206,13,,,724.0,6165.0,2016-11-08 14:23:21
10668,171,5207,13,,,921.0,5310.0,2016-11-08 14:26:54
10669,171,5208,13,,,724.0,6137.0,2016-11-08 14:33:03
10670,171,5209,13,,,873.0,6210.0,2016-11-08 14:54:54
10672,171,5211,13,,,724.0,5310.0,2016-11-08 15:59:52
10673,171,5212,12,"Návrh na projednání oponentní zprávy menšiny Stálé komise pro kontrolu použití odposlechu a záznamu telekomunikačního provozu, použití sledování osob a věcí a rušení provozu elektronických komunikací k 12. usnesení této komise","Sedlář Martin, Janulík Miloslav, Gabal Ivan",,,2016-11-08 16:20:45
10678,171,5217,13,,,899.0,5513.0,2016-11-09 12:40:35
10679,171,5218,13,,,783.0,6191.0,2016-11-09 14:44:10
10681,171,5220,13,,,929.0,6231.0,2016-11-10 09:29:25
10683,171,5222,13,,,921.0,6224.0,2016-11-11 08:09:10
10688,171,5227,13,,,854.0,6206.0,2016-11-11 15:29:42
10689,171,5228,13,,,854.0,6206.0,2016-11-11 15:31:29
10690,171,5229,13,,,921.0,6206.0,2016-11-11 15:33:36
10697,171,5236,13,,,927.0,6158.0,2016-11-15 09:25:26
10698,171,5237,13,,,928.0,6172.0,2016-11-15 10:17:13
10699,171,5238,13,,,873.0,6157.0,2016-11-15 13:53:38
10701,171,5240,13,,,854.0,6237.0,2016-11-15 15:01:22
10702,171,5241,13,,,921.0,6195.0,2016-11-15 15:21:30
10728,171,5267,13,,,873.0,5520.0,2016-11-23 12:34:04
10730,171,5269,12,Podklady k bodu Informace ministra dopravy Dana Ťoka k problematice vysokorychlostních tratí.,Hospodářský výbor,,,2016-11-24 12:55:58
10744,171,5283,12,"Podrobná informace o zajištění provozu letecké záchranné služby od 1. 1. 2017, včetně harmonogramu potřebných kroků, které povedou k zabezpečení zdraví a záchrany lidských životů na území České republiky na základě usnesení č. 1423 z 50. schůze Poslanecké sněmovny Parlamentu ČR ze dne 10. 11. 2016",předseda vlády,,,2016-11-28 12:59:32
10745,171,5284,12,"Informace o postupu přípravy staveb domácí infrastruktury, které nezískaly výjimku v platnosti posouzení vlivu na životní prostředí (EIA) - listopad 2016",ministr dopravy,,,2016-11-28 14:22:37
10746,171,5285,13,,,873.0,377.0,2016-11-28 16:03:23
10748,171,5287,13,,,873.0,5272.0,2016-11-28 16:13:48
10749,171,5288,13,,,841.0,5962.0,2016-11-28 22:51:25
10750,171,5289,13,,,921.0,5962.0,2016-11-28 22:55:44
10751,171,5290,13,,,921.0,6172.0,2016-11-29 08:20:21
10752,171,5291,13,,,877.0,6172.0,2016-11-29 08:24:19
10753,171,5292,13,,,873.0,6215.0,2016-11-29 10:45:48
10754,171,5293,13,,,841.0,5922.0,2016-11-29 10:44:11
10755,171,5294,13,,,873.0,6215.0,2016-11-29 10:48:27
10758,171,5297,13,,,921.0,6147.0,2016-11-29 11:31:22
10759,171,5298,13,,,921.0,6147.0,2016-11-29 11:31:22
10760,171,5299,13,,,921.0,6147.0,2016-11-29 11:31:23
10761,171,5300,13,,,873.0,5507.0,2016-11-29 12:47:57
10763,171,5302,13,,,783.0,5520.0,2016-11-29 12:53:23
10766,171,5305,13,,,921.0,6186.0,2016-11-29 12:58:03
10767,171,5306,13,,,921.0,6218.0,2016-11-29 13:01:20
10768,171,5307,13,,,403.0,5520.0,2016-11-29 13:06:41
10769,171,5308,13,,,921.0,5520.0,2016-11-29 13:23:34
10770,171,5309,13,,,841.0,6212.0,2016-11-29 13:25:59
10771,171,5310,13,,,921.0,5844.0,2016-11-29 13:49:13
10772,171,5311,13,,,855.0,5980.0,2016-11-29 13:56:12
10773,171,5312,13,,,874.0,467.0,2016-11-29 14:58:37
10774,171,5313,13,,,841.0,6189.0,2016-11-29 15:06:22
10775,171,5314,13,,,841.0,6189.0,2016-11-29 15:20:22
10777,171,5316,13,,,921.0,5903.0,2016-11-29 15:32:53
10778,171,5317,13,,,921.0,6138.0,2016-11-29 15:34:52
10779,171,5318,13,,,873.0,6156.0,2016-11-29 15:40:22
10780,171,5319,13,,,873.0,6156.0,2016-11-29 15:40:23
10781,171,5320,13,,,873.0,6280.0,2016-11-29 16:00:11
10782,171,5321,13,,,873.0,6280.0,2016-11-29 16:00:21
10785,171,5324,13,,,861.0,6217.0,2016-11-29 17:12:22
10786,171,5325,13,,,921.0,5964.0,2016-11-29 17:12:22
10787,171,5326,13,,,921.0,6214.0,2016-11-29 17:19:22
10789,171,5328,13,,,921.0,6207.0,2016-11-29 17:33:21
10790,171,5329,13,,,921.0,5456.0,2016-11-29 17:46:40
10791,171,5330,13,,,921.0,6216.0,2016-11-29 19:56:23
10792,171,5331,13,,,921.0,6176.0,2016-11-30 07:14:49
10793,171,5332,13,,,873.0,5272.0,2016-11-30 08:05:48
10794,171,5333,13,,,921.0,6191.0,2016-11-30 08:09:53
10795,171,5334,13,,,873.0,6150.0,2016-11-30 08:18:27
10796,171,5335,13,,,877.0,5844.0,2016-11-30 08:40:27
10797,171,5336,13,,,921.0,4778.0,2016-11-30 08:57:27
10798,171,5337,13,,,921.0,5903.0,2016-11-30 08:46:21
10799,171,5338,13,,,921.0,5957.0,2016-11-30 08:45:22
10800,171,5339,13,,,921.0,6191.0,2016-11-30 08:50:33
10801,171,5340,13,,,921.0,6191.0,2016-11-30 08:51:11
10802,171,5341,13,,,921.0,6191.0,2016-11-30 08:51:47
10803,171,5342,13,,,921.0,6191.0,2016-11-30 08:54:28
10807,171,5346,13,,,921.0,6138.0,2016-11-30 09:27:42
10808,171,5347,13,,,921.0,5969.0,2016-11-30 09:40:18
10809,171,5348,13,,,921.0,6210.0,2016-11-30 09:41:35
10810,171,5349,13,,,921.0,5990.0,2016-11-30 09:46:40
10813,171,5352,13,,,921.0,5989.0,2016-11-30 10:03:17
10814,171,5353,13,,,921.0,6137.0,2016-11-30 10:29:52
10815,171,5354,13,,,873.0,6210.0,2016-11-30 10:31:44
10816,171,5355,13,,,873.0,6210.0,2016-11-30 10:33:00
10817,171,5356,13,,,873.0,6210.0,2016-11-30 10:38:13
10818,171,5357,13,,,873.0,6210.0,2016-11-30 10:40:50
10822,171,5361,13,,,873.0,6186.0,2016-11-30 11:10:02
10824,171,5363,13,,,873.0,6189.0,2016-11-30 11:26:22
10825,171,5364,13,,,873.0,5965.0,2016-11-30 11:47:55
10827,171,5366,13,,,873.0,5969.0,2016-11-30 13:14:22
10828,171,5367,13,,,873.0,5969.0,2016-11-30 13:16:32
10829,171,5368,13,,,873.0,5969.0,2016-11-30 13:17:47
10830,171,5369,13,,,873.0,5969.0,2016-11-30 13:18:39
10831,171,5370,13,,,873.0,5969.0,2016-11-30 13:20:40
10832,171,5371,13,,,873.0,5969.0,2016-11-30 13:21:37
10833,171,5372,13,,,873.0,5969.0,2016-11-30 13:22:34
10834,171,5373,13,,,873.0,6214.0,2016-11-30 13:45:22
10835,171,5374,13,,,928.0,6172.0,2016-11-30 13:57:43
10836,171,5375,13,,,928.0,6172.0,2016-11-30 14:06:00
10840,171,5379,13,,,873.0,5969.0,2016-11-30 17:00:58
10841,171,5380,13,,,873.0,6186.0,2016-11-30 17:10:30
10842,171,5381,13,,,873.0,5314.0,2016-11-30 17:48:21
10846,171,5385,13,,,810.0,5917.0,2016-12-01 10:27:22
10850,171,5389,12,Návrh usnesení Poslanecké sněmovny o způsobu přihlašování se k ústním interpelacím prostřednictvím elektronického informačního systému Poslanecké sněmovny,Organizační výbor,,,2016-12-01 15:42:14
10871,171,5410,13,,,861.0,6211.0,2016-12-06 14:08:59
10872,171,5411,13,,,861.0,6211.0,2016-12-06 14:09:25
10884,171,5423,13,,,877.0,422.0,2016-12-08 12:44:36
10887,171,5426,13,,,861.0,5866.0,2016-12-13 13:38:10
10888,171,5427,13,,,852.0,6231.0,2016-12-13 13:42:26
10932,171,5471,13,,,927.0,5700.0,2016-12-16 13:18:25
10958,171,5497,13,,,983.0,6231.0,2017-01-02 11:42:25
10963,171,5502,13,,,880.0,5917.0,2017-01-09 10:19:22
10965,171,5504,13,,,854.0,6225.0,2017-01-10 09:16:22
10966,171,5505,13,,,960.0,6231.0,2017-01-10 09:38:09
10967,171,5506,13,,,903.0,6158.0,2017-01-10 10:25:32
10968,171,5507,13,,,903.0,6158.0,2017-01-10 10:27:27
10970,171,5509,13,,,903.0,6158.0,2017-01-10 10:29:24
10971,171,5510,12,Návrh usnesení k informaci vlády o postupu ve věci nevýhodné privatizace OKD,Ing. Josef Hájek,,,2017-01-10 13:14:31
10972,171,5511,13,,,874.0,5922.0,2017-01-10 14:49:30
10977,171,5516,13,,,854.0,5922.0,2017-01-10 15:41:07
10980,171,5519,13,,,874.0,5891.0,2017-01-10 16:21:20
10981,171,5520,13,,,874.0,5891.0,2017-01-10 16:22:53
10982,171,5521,13,,,874.0,5891.0,2017-01-10 16:54:40
10984,171,5523,13,,,666.0,6235.0,2017-01-11 11:10:50
10985,171,5524,13,,,666.0,6235.0,2017-01-11 11:39:45
10986,171,5525,13,,,964.0,6195.0,2017-01-11 11:58:32
10987,171,5526,13,,,874.0,6161.0,2017-01-11 14:08:00
10988,171,5527,13,,,820.0,5718.0,2017-01-11 16:19:43
10990,171,5529,13,,,666.0,6235.0,2017-01-13 08:59:31
10991,171,5530,13,,,959.0,6223.0,2017-01-13 10:29:55
10992,171,5531,13,,,666.0,6235.0,2017-01-13 13:50:00
10994,171,5533,13,,,848.0,6214.0,2017-01-17 00:38:22
10995,171,5534,13,,,798.0,6165.0,2017-01-17 08:58:22
10996,171,5535,13,,,798.0,6165.0,2017-01-17 08:58:23
10997,171,5536,13,,,929.0,6231.0,2017-01-17 09:20:03
10998,171,5537,13,,,821.0,5969.0,2017-01-17 09:48:39
10999,171,5538,13,,,964.0,6147.0,2017-01-17 10:06:22
11000,171,5539,13,,,964.0,6147.0,2017-01-17 10:06:23
11004,171,5543,13,,,821.0,6225.0,2017-01-17 14:13:20
11005,171,5544,13,,,880.0,6225.0,2017-01-17 14:13:35
11006,171,5545,13,,,798.0,6292.0,2017-01-17 16:23:19
11007,171,5546,13,,,852.0,6238.0,2017-01-17 14:50:00
11009,171,5548,13,,,852.0,6175.0,2017-01-17 15:23:46
11010,171,5549,13,,,798.0,6221.0,2017-01-17 15:57:44
11011,171,5550,13,,,821.0,5969.0,2017-01-17 15:59:38
11012,171,5551,13,,,798.0,6292.0,2017-01-17 16:27:51
11013,171,5552,13,,,798.0,6292.0,2017-01-17 16:28:26
11015,171,5554,13,,,798.0,6292.0,2017-01-17 17:42:36
11016,171,5555,13,,,798.0,6292.0,2017-01-17 17:43:24
11017,171,5556,13,,,880.0,5279.0,2017-01-17 18:04:00
11018,171,5557,13,,,880.0,5279.0,2017-01-17 18:09:07
11019,171,5558,13,,,888.0,5911.0,2017-01-17 18:27:57
11020,171,5559,13,,,880.0,6209.0,2017-01-17 18:59:31
11021,171,5560,13,,,880.0,6161.0,2017-01-17 19:29:26
11023,171,5562,13,,,880.0,4.0,2017-01-18 10:59:29
11025,171,5564,13,,,911.0,6221.0,2017-01-18 12:39:46
11030,171,5569,13,,,861.0,6217.0,2017-01-19 23:05:40
11031,171,5570,13,,,903.0,6158.0,2017-01-20 10:00:04
11032,171,5571,13,,,903.0,6221.0,2017-01-20 11:50:43
11035,171,5574,13,,,903.0,6221.0,2017-01-20 12:08:19
11042,171,5581,13,,,869.0,6210.0,2017-01-20 14:39:50
11043,171,5582,12,Návrh Pravidel hospodaření poslaneckých klubů pro rok 2017,Organizační výbor,,,2017-01-24 09:24:12
11048,171,5587,13,,,666.0,6204.0,2017-01-24 13:50:49
11051,171,5590,13,,,959.0,6204.0,2017-01-25 08:45:06
11076,171,5615,13,,,666.0,6176.0,2017-01-26 09:49:21
11078,171,5617,13,,,911.0,6195.0,2017-01-26 13:13:40
11079,171,5618,13,,,926.0,6195.0,2017-01-26 13:15:44
11090,171,5629,13,,,681.0,6224.0,2017-01-30 12:33:09
11091,171,5630,13,,,854.0,6147.0,2017-01-30 13:04:22
11092,171,5631,13,,,854.0,6292.0,2017-01-31 09:15:54
11094,171,5633,13,,,903.0,6225.0,2017-01-31 10:03:21
11095,171,5634,13,,,936.0,6231.0,2017-01-31 10:32:41
11096,171,5635,13,,,936.0,6231.0,2017-01-31 10:35:08
11101,171,5640,13,,,880.0,6225.0,2017-01-31 16:41:22
11103,171,5642,13,,,877.0,6292.0,2017-01-31 16:47:25
11122,171,5661,12,"Závěrečná zpráva vyšetřovací komise Poslanecké sněmovny k prověření činnosti příslušníků Policejního prezidia České republiky, Útvaru pro odhalování organizovaného zločinu Policie České republiky a státních zástupců Vrchního státního zastupitelství v Olomouci v souvislosti s reorganizací ÚOOZ a ÚOKFK Policie České republiky k 1. srpnu 2016",VK ÚOOZ,0.0,,2017-02-01 15:21:47
11124,171,5663,12,Návrh na změnu usnesení č. 896 z 31. schůze Poslanecké sněmovny ze dne 2. října 2015 ke zřízení stálé komise Poslanecké sněmovny pro kontrolu činnosti Finančního analytického útvaru Ministerstva financí,SK FAÚ,,,2017-02-01 17:32:05
11128,171,5667,13,,,911.0,6206.0,2017-02-02 13:23:36
11134,171,5673,13,,,903.0,6221.0,2017-02-03 10:23:45
11135,171,5674,13,,,911.0,6221.0,2017-02-03 10:29:32
11137,171,5676,13,,,854.0,5447.0,2017-02-03 11:47:49
11138,171,5677,13,,,959.0,6222.0,2017-02-03 12:04:19
11151,171,5690,13,,,927.0,5700.0,2017-02-08 09:07:36
11168,171,5707,13,,,929.0,6211.0,2017-02-10 08:59:38
11185,171,5724,13,,,927.0,5487.0,2017-02-15 08:44:14
11186,171,5725,13,,,927.0,5487.0,2017-02-15 08:45:05
11187,171,5726,13,,,927.0,5487.0,2017-02-15 08:45:33
11188,171,5727,13,,,927.0,5487.0,2017-02-15 08:45:59
11193,171,5732,13,,,854.0,6206.0,2017-02-15 13:51:55
11196,171,5735,13,,,854.0,5926.0,2017-02-15 14:31:18
11199,171,5738,13,,,954.0,5922.0,2017-02-16 13:29:22
11201,171,5740,13,,,903.0,6195.0,2017-02-16 20:54:45
11202,171,5741,13,,,903.0,6195.0,2017-02-16 20:57:35
11203,171,5742,13,,,903.0,6195.0,2017-02-16 20:59:23
11204,171,5743,13,,,903.0,6195.0,2017-02-16 21:02:29
11205,171,5744,13,,,903.0,6195.0,2017-02-16 21:06:15
11206,171,5745,13,,,903.0,6195.0,2017-02-16 21:09:00
11207,171,5746,13,,,903.0,6195.0,2017-02-16 21:11:47
11212,171,5751,13,,,903.0,5322.0,2017-02-19 19:16:36
11215,171,5754,13,,,848.0,6150.0,2017-02-20 11:43:15
11217,171,5756,13,,,666.0,5990.0,2017-02-20 14:03:50
11218,171,5757,13,,,929.0,6235.0,2017-02-20 14:49:22
11219,171,5758,13,,,994.0,6280.0,2017-02-20 14:56:22
11220,171,5759,13,,,994.0,5558.0,2017-02-20 15:12:36
11221,171,5760,13,,,927.0,5487.0,2017-02-20 20:14:16
11222,171,5761,13,,,959.0,6158.0,2017-02-21 07:20:46
11223,171,5762,13,,,666.0,6227.0,2017-02-21 10:08:22
11224,171,5763,13,,,929.0,5520.0,2017-02-21 10:43:18
11227,171,5766,13,,,927.0,6192.0,2017-02-21 11:03:47
11228,171,5767,13,,,903.0,6208.0,2017-02-21 11:17:18
11231,171,5770,13,,,927.0,5943.0,2017-02-21 12:23:51
11232,171,5771,13,,,903.0,6157.0,2017-02-21 13:09:20
11235,171,5774,13,,,903.0,6157.0,2017-02-21 13:35:08
11237,171,5776,13,,,666.0,5402.0,2017-02-21 13:35:33
11238,171,5777,13,,,903.0,6157.0,2017-02-21 13:35:49
11239,171,5778,13,,,666.0,5402.0,2017-02-21 13:36:56
11240,171,5779,13,,,666.0,5402.0,2017-02-21 13:37:45
11243,171,5782,13,,,666.0,6176.0,2017-02-21 13:47:06
11244,171,5783,13,,,666.0,6176.0,2017-02-21 13:47:48
11245,171,5784,13,,,666.0,6176.0,2017-02-21 13:48:12
11246,171,5785,13,,,666.0,6176.0,2017-02-21 13:48:33
11247,171,5786,13,,,903.0,6158.0,2017-02-21 14:07:11
11249,171,5788,13,,,666.0,467.0,2017-02-21 14:40:06
11250,171,5789,13,,,666.0,467.0,2017-02-21 14:40:31
11251,171,5790,13,,,666.0,467.0,2017-02-21 14:41:22
11252,171,5791,13,,,666.0,5922.0,2017-02-21 15:14:03
11253,171,5792,13,,,666.0,5922.0,2017-02-21 15:15:30
11254,171,5793,13,,,666.0,5922.0,2017-02-21 15:17:01
11255,171,5794,13,,,666.0,5922.0,2017-02-21 15:18:09
11256,171,5795,13,,,666.0,5922.0,2017-02-21 15:19:27
11257,171,5796,13,,,666.0,5922.0,2017-02-21 15:21:10
11258,171,5797,13,,,984.0,5980.0,2017-02-21 15:30:14
11259,171,5798,13,,,929.0,5980.0,2017-02-21 15:32:39
11260,171,5799,13,,,984.0,5980.0,2017-02-21 15:33:41
11262,171,5801,13,,,666.0,6212.0,2017-02-21 15:44:11
11264,171,5803,13,,,666.0,5476.0,2017-02-21 15:56:22
11265,171,5804,13,,,666.0,6214.0,2017-02-21 15:56:23
11266,171,5805,13,,,666.0,5476.0,2017-02-21 16:03:22
11267,171,5806,13,,,927.0,467.0,2017-02-21 16:21:14
11270,171,5809,13,,,929.0,6232.0,2017-02-21 18:30:53
11272,171,5811,13,,,874.0,6161.0,2017-02-22 08:24:55
11274,171,5813,13,,,990.0,68.0,2017-02-22 09:40:54
11275,171,5814,13,,,958.0,5310.0,2017-02-22 09:41:01
11276,171,5815,13,,,994.0,5922.0,2017-02-22 10:36:25
11277,171,5816,13,,,929.0,6232.0,2017-02-22 10:37:27
11278,171,5817,13,,,929.0,6232.0,2017-02-22 10:38:36
11279,171,5818,13,,,929.0,6232.0,2017-02-22 10:39:17
11280,171,5819,13,,,929.0,6232.0,2017-02-22 10:40:22
11281,171,5820,13,,,929.0,6232.0,2017-02-22 10:40:54
11282,171,5821,13,,,929.0,6232.0,2017-02-22 10:48:58
11283,171,5822,13,,,929.0,6232.0,2017-02-22 11:19:27
11285,171,5824,13,,,994.0,5922.0,2017-02-22 11:28:36
11286,171,5825,13,,,954.0,6232.0,2017-02-22 11:42:14
11287,171,5826,13,,,954.0,6232.0,2017-02-22 11:43:51
11289,171,5828,13,,,954.0,6232.0,2017-02-22 11:49:08
11292,171,5831,13,,,994.0,5969.0,2017-02-22 13:06:22
11294,171,5833,13,,,880.0,5922.0,2017-02-22 14:28:36
11296,171,5835,13,,,990.0,5314.0,2017-02-22 16:02:23
11299,171,5838,13,,,994.0,5922.0,2017-02-22 16:32:01
11300,171,5839,13,,,927.0,5487.0,2017-02-22 16:50:39
11303,171,5842,13,,,959.0,5718.0,2017-02-22 17:50:56
11304,171,5843,13,,,880.0,5917.0,2017-02-22 21:36:33
11307,171,5846,13,,,666.0,467.0,2017-02-23 11:51:58
11308,171,5847,13,,,666.0,467.0,2017-02-23 11:54:51
11309,171,5848,13,,,666.0,467.0,2017-02-23 11:55:42
11310,171,5849,13,,,959.0,5957.0,2017-02-23 12:43:21
11314,171,5853,13,,,880.0,6209.0,2017-02-23 17:05:09
11317,171,5856,13,,,880.0,6225.0,2017-02-24 08:48:24
11318,171,5857,13,,,880.0,6209.0,2017-02-24 08:56:04
11319,171,5858,13,,,874.0,5909.0,2017-02-24 09:27:32
11320,171,5859,13,,,874.0,5909.0,2017-02-24 09:48:00
11321,171,5860,13,,,874.0,5909.0,2017-02-24 09:48:25
11323,171,5862,13,,,880.0,6207.0,2017-02-24 09:54:42
11324,171,5863,13,,,880.0,6207.0,2017-02-24 09:56:02
11325,171,5864,13,,,880.0,6207.0,2017-02-24 09:58:17
11326,171,5865,13,,,880.0,6207.0,2017-02-24 09:59:13
11327,171,5866,13,,,880.0,6207.0,2017-02-24 10:00:40
11328,171,5867,13,,,880.0,6207.0,2017-02-24 10:09:29
11329,171,5868,13,,,954.0,5461.0,2017-02-24 10:11:06
11330,171,5869,13,,,880.0,6207.0,2017-02-24 10:11:13
11331,171,5870,13,,,880.0,6207.0,2017-02-24 10:11:50
11332,171,5871,13,,,880.0,6207.0,2017-02-24 10:12:23
11334,171,5873,13,,,880.0,6207.0,2017-02-24 10:13:14
11335,171,5874,13,,,855.0,4.0,2017-02-24 10:31:45
11336,171,5875,13,,,855.0,4.0,2017-02-24 10:32:26
11337,171,5876,13,,,880.0,6209.0,2017-02-24 10:38:48
11338,171,5877,13,,,855.0,4.0,2017-02-24 10:43:57
11339,171,5878,13,,,874.0,5314.0,2017-02-24 10:50:23
11340,171,5879,13,,,936.0,6217.0,2017-02-24 11:11:21
11341,171,5880,13,,,1024.0,6224.0,2017-02-24 11:54:36
